pk,QualityCode,DatetimeAEST,SiteID,Unit,Value,Varcode,VariableName,LastObservedTimeAEST,DataType,Owner
141.00|20191127000000|410745,1,11/27/2019 12:00:00 AM,410745,Megalitres/Day,3.2699999809,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,TCCS
141.00|20191127000000|410729,255,11/27/2019 12:00:00 AM,410729,Megalitres/Day,0,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,EPSDD
141.00|20191127000000|410711,202,11/27/2019 12:00:00 AM,410711,Megalitres/Day,0,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,DEAD
141.00|20191127000000|410705,6,11/27/2019 12:00:00 AM,410705,Megalitres/Day,0,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,EPSDD
10.00|20191126090000|ES1801,1,11/27/2019 09:00:00 AM,ES1801,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191126090000|ER0302,1,11/27/2019 09:00:00 AM,ER0302,Millimetres,4.1999998093,10.0,Rainfall,01/11/2020 02:02:06 AM,total,DEAD
10.00|20191126090000|570996,6,11/27/2019 09:00:00 AM,570996,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191126090000|570993,6,11/27/2019 09:00:00 AM,570993,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191126090000|570992,1,11/27/2019 09:00:00 AM,570992,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191126090000|570991,1,11/27/2019 09:00:00 AM,570991,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191126090000|570987,6,11/27/2019 09:00:00 AM,570987,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191126090000|570985,6,11/27/2019 09:00:00 AM,570985,Millimetres,0.6000000238,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191126090000|570981,6,11/27/2019 09:00:00 AM,570981,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191126090000|570978,1,11/27/2019 09:00:00 AM,570978,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191126090000|570977,1,11/27/2019 09:00:00 AM,570977,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191126090000|570967,255,11/27/2019 09:00:00 AM,570967,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,DEAD?
10.00|20191126090000|570944,6,11/27/2019 09:00:00 AM,570944,Millimetres,0.200000003,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191126090000|570943,255,11/27/2019 09:00:00 AM,570943,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191126090000|570942,6,11/27/2019 09:00:00 AM,570942,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191126090000|570941,1,11/27/2019 09:00:00 AM,570941,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191126090000|570928,6,11/27/2019 09:00:00 AM,570928,Millimetres,3,10.0,Rainfall,01/11/2020 02:02:06 AM,total,DEAD
10.00|20191126090000|570925,255,11/27/2019 09:00:00 AM,570925,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191126090000|570915,255,11/27/2019 09:00:00 AM,570915,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,DEAD
10.00|20191126090000|570909,6,11/27/2019 09:00:00 AM,570909,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191126090000|570908,255,11/27/2019 09:00:00 AM,570908,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191126090000|570904,1,11/27/2019 09:00:00 AM,570904,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191126090000|570902,6,11/27/2019 09:00:00 AM,570902,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191126090000|570824,6,11/27/2019 09:00:00 AM,570824,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191126090000|570822,6,11/27/2019 09:00:00 AM,570822,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191126090000|570821,6,11/27/2019 09:00:00 AM,570821,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191126090000|570817,1,11/27/2019 09:00:00 AM,570817,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191126090000|570813,6,11/27/2019 09:00:00 AM,570813,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191126090000|570807,6,11/27/2019 09:00:00 AM,570807,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191126090000|570806,6,11/27/2019 09:00:00 AM,570806,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191126090000|570805,255,11/27/2019 09:00:00 AM,570805,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,DEAD?
10.00|20191126090000|570803,6,11/27/2019 09:00:00 AM,570803,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191126090000|570802,6,11/27/2019 09:00:00 AM,570802,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191126090000|570801,6,11/27/2019 09:00:00 AM,570801,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
141.00|20191128000000|410790,6,11/28/2019 12:00:00 AM,410790,Megalitres/Day,0.2240000069,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,TCCS/EPSDD
141.00|20191128000000|410779,255,11/28/2019 12:00:00 AM,410779,Megalitres/Day,0,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,TCCS/EPSDD
141.00|20191128000000|410776,1,11/28/2019 12:00:00 AM,410776,Megalitres/Day,0.1969999969,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,DEAD
141.00|20191128000000|410775,6,11/28/2019 12:00:00 AM,410775,Megalitres/Day,1.8380000591,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,TCCS
141.00|20191128000000|410772,6,11/28/2019 12:00:00 AM,410772,Megalitres/Day,0.0960000008,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,TCCS
141.00|20191128000000|410770,6,11/28/2019 12:00:00 AM,410770,Megalitres/Day,34.8149986267,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,EPSDD
141.00|20191128000000|410761,6,11/28/2019 12:00:00 AM,410761,Megalitres/Day,4.4580001831,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,EPSDD
141.00|20191128000000|410756,6,11/28/2019 12:00:00 AM,410756,Megalitres/Day,1.6569999456,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,EPSDD
141.00|20191128000000|410753,150,11/28/2019 12:00:00 AM,410753,Megalitres/Day,0.1080000028,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,TCCS
141.00|20191128000000|410751,6,11/28/2019 12:00:00 AM,410751,Megalitres/Day,0,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,TCCS
141.00|20191128000000|410750,255,11/28/2019 12:00:00 AM,410750,Megalitres/Day,0,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,TCCS
141.00|20191128000000|410746,1,11/28/2019 12:00:00 AM,410746,Megalitres/Day,0.0890000015,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,TCCS
141.00|20191128000000|410745,1,11/28/2019 12:00:00 AM,410745,Megalitres/Day,3.1270000935,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,TCCS
141.00|20191128000000|410729,255,11/28/2019 12:00:00 AM,410729,Megalitres/Day,0,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,EPSDD
141.00|20191128000000|410711,202,11/28/2019 12:00:00 AM,410711,Megalitres/Day,0,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,DEAD
141.00|20191128000000|410705,6,11/28/2019 12:00:00 AM,410705,Megalitres/Day,0,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,EPSDD
10.00|20191127090000|ES1801,1,11/28/2019 09:00:00 AM,ES1801,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191127090000|ER0302,1,11/28/2019 09:00:00 AM,ER0302,Millimetres,0.200000003,10.0,Rainfall,01/11/2020 02:02:06 AM,total,DEAD
10.00|20191127090000|570996,6,11/28/2019 09:00:00 AM,570996,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191127090000|570993,6,11/28/2019 09:00:00 AM,570993,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191127090000|570992,1,11/28/2019 09:00:00 AM,570992,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191127090000|570991,1,11/28/2019 09:00:00 AM,570991,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191127090000|570987,6,11/28/2019 09:00:00 AM,570987,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191127090000|570985,6,11/28/2019 09:00:00 AM,570985,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191127090000|570981,6,11/28/2019 09:00:00 AM,570981,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191127090000|570978,1,11/28/2019 09:00:00 AM,570978,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191127090000|570977,1,11/28/2019 09:00:00 AM,570977,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191127090000|570967,255,11/28/2019 09:00:00 AM,570967,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,DEAD?
10.00|20191127090000|570944,6,11/28/2019 09:00:00 AM,570944,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191127090000|570943,255,11/28/2019 09:00:00 AM,570943,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191127090000|570942,6,11/28/2019 09:00:00 AM,570942,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191127090000|570941,1,11/28/2019 09:00:00 AM,570941,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191127090000|570928,6,11/28/2019 09:00:00 AM,570928,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,DEAD
10.00|20191127090000|570925,255,11/28/2019 09:00:00 AM,570925,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191127090000|570915,255,11/28/2019 09:00:00 AM,570915,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,DEAD
10.00|20191127090000|570909,6,11/28/2019 09:00:00 AM,570909,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191127090000|570908,255,11/28/2019 09:00:00 AM,570908,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191127090000|570904,1,11/28/2019 09:00:00 AM,570904,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191127090000|570902,6,11/28/2019 09:00:00 AM,570902,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191127090000|570824,6,11/28/2019 09:00:00 AM,570824,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191127090000|570822,6,11/28/2019 09:00:00 AM,570822,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191127090000|570821,6,11/28/2019 09:00:00 AM,570821,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191127090000|570817,1,11/28/2019 09:00:00 AM,570817,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191127090000|570813,6,11/28/2019 09:00:00 AM,570813,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191127090000|570807,6,11/28/2019 09:00:00 AM,570807,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191127090000|570806,6,11/28/2019 09:00:00 AM,570806,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191127090000|570805,255,11/28/2019 09:00:00 AM,570805,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,DEAD?
10.00|20191127090000|570803,6,11/28/2019 09:00:00 AM,570803,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191127090000|570802,6,11/28/2019 09:00:00 AM,570802,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191127090000|570801,6,11/28/2019 09:00:00 AM,570801,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
141.00|20191129000000|410790,6,11/29/2019 12:00:00 AM,410790,Megalitres/Day,0.1940000057,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,TCCS/EPSDD
141.00|20191129000000|410779,255,11/29/2019 12:00:00 AM,410779,Megalitres/Day,0,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,TCCS/EPSDD
141.00|20191129000000|410776,1,11/29/2019 12:00:00 AM,410776,Megalitres/Day,0.172999993,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,DEAD
141.00|20191129000000|410775,6,11/29/2019 12:00:00 AM,410775,Megalitres/Day,1.8409999609,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,TCCS
141.00|20191129000000|410772,6,11/29/2019 12:00:00 AM,410772,Megalitres/Day,0.112999998,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,TCCS
141.00|20191129000000|410770,6,11/29/2019 12:00:00 AM,410770,Megalitres/Day,7.3740000725,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,EPSDD
141.00|20191129000000|410761,6,11/29/2019 12:00:00 AM,410761,Megalitres/Day,3.2980000973,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,EPSDD
141.00|20191129000000|410756,6,11/29/2019 12:00:00 AM,410756,Megalitres/Day,1.6050000191,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,EPSDD
141.00|20191129000000|410753,150,11/29/2019 12:00:00 AM,410753,Megalitres/Day,0.112999998,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,TCCS
141.00|20191129000000|410751,6,11/29/2019 12:00:00 AM,410751,Megalitres/Day,0,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,TCCS
141.00|20191129000000|410750,255,11/29/2019 12:00:00 AM,410750,Megalitres/Day,0,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,TCCS
141.00|20191129000000|410746,1,11/29/2019 12:00:00 AM,410746,Megalitres/Day,0.0839999989,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,TCCS
141.00|20191129000000|410745,1,11/29/2019 12:00:00 AM,410745,Megalitres/Day,3.0469999313,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,TCCS
141.00|20191129000000|410729,255,11/29/2019 12:00:00 AM,410729,Megalitres/Day,0,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,EPSDD
141.00|20191129000000|410711,202,11/29/2019 12:00:00 AM,410711,Megalitres/Day,0,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,DEAD
141.00|20191129000000|410705,6,11/29/2019 12:00:00 AM,410705,Megalitres/Day,0,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,EPSDD
10.00|20191128090000|ES1801,1,11/29/2019 09:00:00 AM,ES1801,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191128090000|ER0302,1,11/29/2019 09:00:00 AM,ER0302,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,DEAD
10.00|20191128090000|570996,6,11/29/2019 09:00:00 AM,570996,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191128090000|570993,6,11/29/2019 09:00:00 AM,570993,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191128090000|570992,1,11/29/2019 09:00:00 AM,570992,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191128090000|570991,1,11/29/2019 09:00:00 AM,570991,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191128090000|570987,6,11/29/2019 09:00:00 AM,570987,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191128090000|570985,6,11/29/2019 09:00:00 AM,570985,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191128090000|570981,6,11/29/2019 09:00:00 AM,570981,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191128090000|570978,1,11/29/2019 09:00:00 AM,570978,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191128090000|570977,1,11/29/2019 09:00:00 AM,570977,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191128090000|570967,255,11/29/2019 09:00:00 AM,570967,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,DEAD?
10.00|20191128090000|570944,6,11/29/2019 09:00:00 AM,570944,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191128090000|570943,255,11/29/2019 09:00:00 AM,570943,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191128090000|570942,6,11/29/2019 09:00:00 AM,570942,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191128090000|570941,1,11/29/2019 09:00:00 AM,570941,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191128090000|570928,6,11/29/2019 09:00:00 AM,570928,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,DEAD
10.00|20191128090000|570925,255,11/29/2019 09:00:00 AM,570925,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191128090000|570915,255,11/29/2019 09:00:00 AM,570915,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,DEAD
10.00|20191128090000|570909,6,11/29/2019 09:00:00 AM,570909,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191128090000|570908,255,11/29/2019 09:00:00 AM,570908,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191128090000|570904,6,11/29/2019 09:00:00 AM,570904,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191128090000|570902,6,11/29/2019 09:00:00 AM,570902,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191128090000|570824,6,11/29/2019 09:00:00 AM,570824,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191128090000|570822,6,11/29/2019 09:00:00 AM,570822,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191128090000|570821,6,11/29/2019 09:00:00 AM,570821,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191128090000|570817,1,11/29/2019 09:00:00 AM,570817,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191128090000|570813,6,11/29/2019 09:00:00 AM,570813,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191128090000|570807,6,11/29/2019 09:00:00 AM,570807,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191128090000|570806,6,11/29/2019 09:00:00 AM,570806,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191128090000|570805,255,11/29/2019 09:00:00 AM,570805,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,DEAD?
10.00|20191128090000|570803,6,11/29/2019 09:00:00 AM,570803,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191128090000|570802,6,11/29/2019 09:00:00 AM,570802,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191128090000|570801,6,11/29/2019 09:00:00 AM,570801,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
141.00|20191130000000|410790,6,11/30/2019 12:00:00 AM,410790,Megalitres/Day,0.1969999969,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,TCCS/EPSDD
141.00|20191130000000|410779,255,11/30/2019 12:00:00 AM,410779,Megalitres/Day,0,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,TCCS/EPSDD
141.00|20191130000000|410776,1,11/30/2019 12:00:00 AM,410776,Megalitres/Day,0.1560000032,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,DEAD
141.00|20191130000000|410775,6,11/30/2019 12:00:00 AM,410775,Megalitres/Day,1.6059999466,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,TCCS
141.00|20191130000000|410772,6,11/30/2019 12:00:00 AM,410772,Megalitres/Day,0.0900000036,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,TCCS
141.00|20191130000000|410770,6,11/30/2019 12:00:00 AM,410770,Megalitres/Day,4.2119998932,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,EPSDD
141.00|20191130000000|410761,6,11/30/2019 12:00:00 AM,410761,Megalitres/Day,2.5669999123,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,EPSDD
141.00|20191130000000|410756,6,11/30/2019 12:00:00 AM,410756,Megalitres/Day,1.5950000286,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,EPSDD
141.00|20191130000000|410753,150,11/30/2019 12:00:00 AM,410753,Megalitres/Day,0.1400000006,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,TCCS
141.00|20191130000000|410751,6,11/30/2019 12:00:00 AM,410751,Megalitres/Day,0,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,TCCS
141.00|20191130000000|410750,255,11/30/2019 12:00:00 AM,410750,Megalitres/Day,0,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,TCCS
141.00|20191130000000|410746,1,11/30/2019 12:00:00 AM,410746,Megalitres/Day,0.1140000001,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,TCCS
141.00|20191130000000|410745,1,11/30/2019 12:00:00 AM,410745,Megalitres/Day,2.9549999237,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,TCCS
141.00|20191130000000|410729,255,11/30/2019 12:00:00 AM,410729,Megalitres/Day,0,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,EPSDD
141.00|20191130000000|410711,202,11/30/2019 12:00:00 AM,410711,Megalitres/Day,0,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,DEAD
141.00|20191130000000|410705,6,11/30/2019 12:00:00 AM,410705,Megalitres/Day,0,141.0,Stream Discharge Ml/Day,01/11/2020 02:04:08 AM,mean,EPSDD
10.00|20191129090000|ES1801,1,11/30/2019 09:00:00 AM,ES1801,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191129090000|ER0302,1,11/30/2019 09:00:00 AM,ER0302,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,DEAD
10.00|20191129090000|570996,6,11/30/2019 09:00:00 AM,570996,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191129090000|570993,6,11/30/2019 09:00:00 AM,570993,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191129090000|570992,1,11/30/2019 09:00:00 AM,570992,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191129090000|570991,1,11/30/2019 09:00:00 AM,570991,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191129090000|570987,6,11/30/2019 09:00:00 AM,570987,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191129090000|570985,6,11/30/2019 09:00:00 AM,570985,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191129090000|570981,6,11/30/2019 09:00:00 AM,570981,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191129090000|570978,1,11/30/2019 09:00:00 AM,570978,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191129090000|570977,1,11/30/2019 09:00:00 AM,570977,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191129090000|570967,255,11/30/2019 09:00:00 AM,570967,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,DEAD?
10.00|20191129090000|570944,6,11/30/2019 09:00:00 AM,570944,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191129090000|570943,255,11/30/2019 09:00:00 AM,570943,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191129090000|570942,6,11/30/2019 09:00:00 AM,570942,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191129090000|570941,1,11/30/2019 09:00:00 AM,570941,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,TCCS
10.00|20191129090000|570928,6,11/30/2019 09:00:00 AM,570928,Millimetres,0,10.0,Rainfall,01/11/2020 02:02:06 AM,total,DEAD
